"transaction_id","sample_id","transaction_type","transaction_amount"
52352234,47817,"REBILL",24.95
52352235,47817,"REBILL",24.95
52352236,47817,"REBILL",24.95
52352237,47817,"REBILL",24.95
52352238,47817,"REBILL",24.95
52352239,47817,"REBILL",24.95
52352240,47817,"REBILL",24.95
52352241,47874,"REBILL",32.95
52352242,47874,"REBILL",32.95
52352243,47874,"REBILL",32.95
52352244,47874,"REBILL",32.95
52352245,47874,"REBILL",32.95
52352246,47874,"REBILL",32.95
52352247,47874,"REBILL",32.95
52352248,47874,"REBILL",32.95
52352249,47874,"REBILL",32.95
52352250,47874,"REBILL",32.95
52352251,47874,"REBILL",32.95
52352252,47921,"REBILL",29.95
52352253,47921,"REBILL",29.95
52352254,47927,"REBILL",29.95
52352255,47927,"REBILL",29.95
52352256,47935,"CHARGEBACK",-24.95
52352257,47939,"REBILL",29.95
52352258,47974,"REBILL",24.95
52352259,47974,"REBILL",24.95
52352260,47981,"REBILL",24.95
52352261,47999,"REBILL",24.95
52352262,47999,"REBILL",24.95
52352263,48061,"REBILL",24.95
52352264,48061,"REBILL",24.95
52352265,48085,"REBILL",24.95
52352266,48085,"REBILL",24.95
52352267,48085,"REBILL",24.95
52352268,48085,"REBILL",24.95
52352269,48124,"REBILL",29.95
52352270,48129,"REBILL",24.95
52352271,48129,"REBILL",24.95
52352272,48129,"REBILL",24.95
52352273,48129,"REBILL",24.95
52352274,48129,"REBILL",24.95
52352275,48129,"REBILL",24.95
52352276,48129,"REBILL",24.95
52352277,48129,"REBILL",24.95
52352278,48129,"REBILL",24.95
52352279,48129,"REBILL",24.95
52352280,48133,"REBILL",24.95
52352281,48176,"REBILL",29.95
52352282,48176,"REBILL",29.95
52352283,48194,"REBILL",24.95
52352284,48194,"REBILL",24.95
52352285,48218,"REBILL",24.95
52352286,48218,"REBILL",24.95
52352287,48218,"REBILL",24.95
52352288,48218,"REBILL",24.95
52352289,48218,"REBILL",24.95
52352290,48232,"REBILL",29.95
52352291,48245,"REBILL",39.95
52352292,48245,"REBILL",39.95
52352293,48277,"REBILL",24.95
52352294,48277,"REBILL",24.95
52352295,48285,"REBILL",39.95
52352296,48285,"REBILL",39.95
52352297,48341,"REBILL",24.95
52352298,48423,"REBILL",19.95
52352299,48423,"REBILL",19.95
52352300,48423,"REBILL",19.95
52352301,48423,"REBILL",19.95
52352302,48424,"REBILL",32.95
52352303,48458,"REFUND",-32.95
52352304,48466,"REBILL",29.95
52352305,48484,"REBILL",39.95
52352306,48497,"REBILL",29.95
52352307,48536,"REBILL",24.95
52352308,48541,"REBILL",32.95
52352309,48541,"REBILL",32.95
52352310,48565,"REBILL",24.95
52352311,48565,"REBILL",24.95
52352312,48571,"REBILL",32.95
52352313,48571,"REBILL",32.95
52352314,48573,"REBILL",32.95
52352315,48583,"REBILL",24.95
52352316,48583,"REBILL",24.95
52352317,48583,"REBILL",24.95
52352318,48583,"REBILL",24.95
52352319,48583,"REBILL",24.95
52352320,48583,"REBILL",24.95
52352321,48583,"REBILL",24.95
52352322,48583,"REBILL",24.95
52352323,48583,"REBILL",24.95
52352324,48583,"REBILL",24.95
52352325,48583,"REBILL",24.95
52352326,48583,"REBILL",24.95
52352327,48656,"REBILL",39.95
52352328,48665,"REBILL",29.95
52352329,48670,"REFUND",-29.95
52352330,48738,"REBILL",32.95
52352331,48738,"REBILL",32.95
52352332,48738,"REBILL",32.95
52352333,48738,"REBILL",32.95
52352334,48738,"REBILL",32.95
52352335,48768,"REBILL",19.95
52352336,48793,"CHARGEBACK",-24.95
52352337,48793,"CHARGEBACK",-24.95
52352338,48793,"CHARGEBACK",-24.95
52352339,48806,"REBILL",24.95
52352340,48806,"REBILL",24.95
52352341,48816,"REFUND",-19.95
52352342,48816,"REFUND",-19.95
52352343,48816,"REFUND",-19.95
52352344,48818,"REFUND",-24.95
52352345,48818,"REFUND",-24.95
52352346,48826,"REBILL",24.95
52352347,48826,"REBILL",24.95
52352348,48862,"REBILL",39.95
52352349,48866,"REBILL",24.95
52352350,48955,"REBILL",39.95
52352351,48955,"REBILL",39.95
52352352,48955,"REBILL",39.95
52352353,48955,"REBILL",39.95
52352354,48964,"REBILL",24.95
52352355,48964,"REBILL",24.95
52352356,48964,"REBILL",24.95
52352357,48964,"REBILL",24.95
52352358,48966,"REBILL",29.95
52352359,48966,"REBILL",29.95
52352360,48972,"REBILL",39.95
52352361,48984,"REBILL",24.95
52352362,49000,"REBILL",29.95
52352363,49000,"REBILL",29.95
52352364,49001,"REBILL",24.95
52352365,49021,"REBILL",29.95
52352366,49042,"REBILL",39.95
52352367,49042,"REBILL",39.95
52352368,49042,"REBILL",39.95
52352369,49042,"REBILL",39.95
52352370,49055,"REFUND",-24.95
52352371,49055,"REFUND",-24.95
52352372,49058,"REBILL",24.95
52352373,49075,"REBILL",29.95
52352374,49077,"REBILL",32.95
52352375,49077,"REBILL",32.95
52352376,49077,"REBILL",32.95
52352377,49077,"REBILL",32.95
52352378,49077,"REBILL",32.95
52352379,49077,"REBILL",32.95
52352380,49077,"REBILL",32.95
52352381,49077,"REBILL",32.95
52352382,49077,"REBILL",32.95
52352383,49077,"REBILL",32.95
52352384,49077,"REBILL",32.95
52352385,49077,"REBILL",32.95
52352386,49077,"REBILL",32.95
52352387,49077,"REBILL",32.95
52352388,49077,"REBILL",32.95
52352389,49077,"REBILL",32.95
52352390,49077,"REBILL",32.95
52352391,49077,"REBILL",32.95
52352392,49129,"REBILL",24.95
52352393,49129,"REBILL",24.95
52352394,49129,"REBILL",24.95
52352395,49129,"REBILL",24.95
52352396,49132,"REBILL",39.95
52352397,49132,"REBILL",39.95
52352398,49132,"REBILL",39.95
52352399,49140,"REBILL",24.95
52352400,49140,"REBILL",24.95
52352401,49140,"REBILL",24.95
52352402,49140,"REBILL",24.95
52352403,49140,"REBILL",24.95
52352404,49140,"REBILL",24.95
52352405,49164,"REBILL",29.95
52352406,49181,"REBILL",39.95
52352407,49192,"REBILL",24.95
52352408,49192,"REBILL",24.95
52352409,49203,"REBILL",32.95
52352410,49203,"REBILL",32.95
52352411,49221,"REBILL",24.95
52352412,49221,"REBILL",24.95
52352413,49221,"REBILL",24.95
52352414,49221,"REBILL",24.95
52352415,49221,"REBILL",24.95
52352416,49280,"REBILL",29.95
52352417,49280,"REBILL",29.95
52352418,49296,"REBILL",32.95
52352419,49296,"REBILL",32.95
52352420,49310,"REBILL",24.95
52352421,49327,"REBILL",19.95
52352422,49327,"REBILL",19.95
52352423,49327,"REBILL",19.95
52352424,49327,"REBILL",19.95
52352425,49327,"REBILL",19.95
52352426,49327,"REBILL",19.95
52352427,49343,"REBILL",24.95
52352428,49353,"REBILL",24.95
52352429,49364,"REBILL",24.95
52352430,49366,"REBILL",32.95
52352431,49406,"REBILL",24.95
52352432,49423,"REBILL",29.95
52352433,49475,"REBILL",19.95
52352434,49475,"REBILL",19.95
52352435,49475,"REBILL",19.95
52352436,49475,"REBILL",19.95
52352437,49475,"REBILL",19.95
52352438,49475,"REBILL",19.95
52352439,49475,"REBILL",19.95
52352440,49475,"REBILL",19.95
52352441,49475,"REBILL",19.95
52352442,49475,"REBILL",19.95
52352443,49475,"REBILL",19.95
52352444,49504,"REBILL",24.95
52352445,49504,"REBILL",24.95
52352446,49574,"REBILL",29.95
52352447,49575,"REBILL",39.95
52352448,49575,"REBILL",39.95
52352449,49673,"REBILL",29.95
52352450,49673,"REBILL",29.95
52352451,49713,"REBILL",24.95
52352452,49713,"REBILL",24.95
52352453,49713,"REBILL",24.95
52352454,49713,"REBILL",24.95
52352455,49713,"REBILL",24.95
52352456,49713,"REBILL",24.95
52352457,49713,"REBILL",24.95
52352458,49713,"REBILL",24.95
52352459,49713,"REBILL",24.95
52352460,49713,"REBILL",24.95
52352461,49713,"REBILL",24.95
52352462,49713,"REBILL",24.95
52352463,49727,"REBILL",19.95
52352464,49727,"REBILL",19.95
52352465,49727,"REBILL",19.95
52352466,49741,"REBILL",39.95
52352467,49741,"REBILL",39.95
52352468,49795,"REBILL",29.95
52352469,49795,"REBILL",29.95
52352470,49795,"REBILL",29.95
52352471,49795,"REBILL",29.95
52352472,49795,"REBILL",29.95
52352473,49797,"REBILL",32.95
52352474,49800,"REBILL",39.95
52352475,49800,"REBILL",39.95
52352476,49803,"REBILL",32.95
52352477,49926,"REBILL",39.95
52352478,49928,"REBILL",29.95
52352479,49928,"REBILL",29.95
52352480,49952,"REBILL",24.95
52352481,49952,"REBILL",24.95
52352482,49960,"REBILL",24.95
52352483,49960,"REBILL",24.95
52352484,49961,"REBILL",32.95
52352485,49975,"REBILL",24.95
52352486,50006,"REBILL",24.95
52352487,50006,"REBILL",24.95
52352488,50006,"REBILL",24.95
52352489,50018,"REBILL",32.95
52352490,50018,"REBILL",32.95
52352491,50018,"REBILL",32.95
52352492,50018,"REBILL",32.95
52352493,50018,"REBILL",32.95
52352494,50041,"REBILL",32.95
52352495,50041,"REBILL",32.95
52352496,50041,"REBILL",32.95
52352497,50041,"REBILL",32.95
52352498,50041,"REBILL",32.95
52352499,50041,"REBILL",32.95
52352500,50041,"REBILL",32.95
52352501,50041,"REBILL",32.95
52352502,50041,"REBILL",32.95
52352503,50041,"REBILL",32.95
52352504,50041,"REBILL",32.95
52352505,50054,"REBILL",24.95
52352506,50056,"REFUND",-19.95
52352507,50056,"REFUND",-19.95
52352508,50098,"REBILL",39.95
52352509,50098,"REBILL",39.95
52352510,50101,"REBILL",32.95
52352511,50110,"REBILL",29.95
52352512,50114,"REBILL",29.95
52352513,50123,"CHARGEBACK",-19.95
52352514,50123,"CHARGEBACK",-19.95
52352515,50123,"CHARGEBACK",-19.95
52352516,50138,"REBILL",24.95
52352517,50142,"REBILL",29.95
52352518,50158,"REBILL",24.95
52352519,50162,"REBILL",24.95
52352520,50165,"REBILL",32.95
52352521,50165,"REBILL",32.95
52352522,50165,"REBILL",32.95
52352523,50173,"REBILL",29.95
52352524,50173,"REBILL",29.95
52352525,50183,"REBILL",29.95
52352526,50183,"REBILL",29.95
52352527,50183,"REBILL",29.95
52352528,50183,"REBILL",29.95
52352529,50200,"REBILL",19.95
52352530,50200,"REBILL",19.95
52352531,50202,"CHARGEBACK",-32.95
52352532,50202,"CHARGEBACK",-32.95
52352533,50206,"REBILL",19.95
52352534,50206,"REBILL",19.95
52352535,50228,"REBILL",19.95
52352536,50228,"REBILL",19.95
52352537,50228,"REBILL",19.95
52352538,50260,"REBILL",32.95
52352539,50306,"CHARGEBACK",-39.95
52352540,50306,"CHARGEBACK",-39.95
52352541,50307,"REBILL",29.95
52352542,50307,"REBILL",29.95
52352543,50328,"REBILL",39.95
52352544,50334,"REBILL",32.95
52352545,50349,"CHARGEBACK",-24.95
52352546,50349,"CHARGEBACK",-24.95
52352547,50349,"CHARGEBACK",-24.95
52352548,50350,"REBILL",39.95
52352549,50350,"REBILL",39.95
52352550,50356,"REFUND",-24.95
52352551,50356,"REFUND",-24.95
52352552,50361,"REBILL",24.95
52352553,50361,"REBILL",24.95
52352554,50361,"REBILL",24.95
52352555,50361,"REBILL",24.95
52352556,50361,"REBILL",24.95
52352557,50361,"REBILL",24.95
52352558,50361,"REBILL",24.95
52352559,50361,"REBILL",24.95
52352560,50361,"REBILL",24.95
52352561,50361,"REBILL",24.95
52352562,50361,"REBILL",24.95
52352563,50361,"REBILL",24.95
52352564,50361,"REBILL",24.95
52352565,50361,"REBILL",24.95
52352566,50361,"REBILL",24.95
52352567,50361,"REBILL",24.95
52352568,50361,"REBILL",24.95
52352569,50361,"REBILL",24.95
52352570,50394,"REBILL",24.95
52352571,50394,"REBILL",24.95
52352572,50394,"REBILL",24.95
52352573,50404,"REBILL",32.95
52352574,50404,"REBILL",32.95
52352575,50404,"REBILL",32.95
52352576,50404,"REBILL",32.95
52352577,50404,"REBILL",32.95
52352578,50404,"REBILL",32.95
52352579,50404,"REBILL",32.95
52352580,50404,"REBILL",32.95
52352581,50404,"REBILL",32.95
52352582,50404,"REBILL",32.95
52352583,50424,"CHARGEBACK",-19.95
52352584,50463,"REBILL",24.95
52352585,50463,"REBILL",24.95
52352586,50476,"REBILL",24.95
52352587,50476,"REBILL",24.95
52352588,50476,"REBILL",24.95
52352589,50508,"REBILL",39.95
52352590,50508,"REBILL",39.95
52352591,50521,"REBILL",24.95
52352592,50521,"REBILL",24.95
52352593,50521,"REBILL",24.95
52352594,50521,"REBILL",24.95
52352595,50521,"REBILL",24.95
52352596,50549,"REBILL",39.95
52352597,50549,"REBILL",39.95
52352598,50568,"REBILL",24.95
52352599,50569,"REBILL",29.95
52352600,50569,"REBILL",29.95
52352601,50569,"REBILL",29.95
52352602,50569,"REBILL",29.95
52352603,50569,"REBILL",29.95
52352604,50569,"REBILL",29.95
52352605,50614,"REBILL",39.95
52352606,50644,"REBILL",24.95
52352607,50650,"REBILL",29.95
52352608,50650,"REBILL",29.95
52352609,50653,"REBILL",24.95
52352610,50653,"REBILL",24.95
52352611,50653,"REBILL",24.95
52352612,50683,"REBILL",39.95
52352613,50683,"REBILL",39.95
52352614,50691,"REBILL",29.95
52352615,50702,"REBILL",32.95
52352616,50703,"REBILL",29.95
52352617,50704,"REBILL",24.95
52352618,50704,"REBILL",24.95
52352619,50728,"REBILL",24.95
52352620,50728,"REBILL",24.95
52352621,50728,"REBILL",24.95
52352622,50736,"REBILL",24.95
52352623,50736,"REBILL",24.95
52352624,50736,"REBILL",24.95
52352625,50736,"REBILL",24.95
52352626,50736,"REBILL",24.95
52352627,50750,"REBILL",39.95
52352628,50750,"REBILL",39.95
52352629,50828,"REBILL",24.95
52352630,50847,"CHARGEBACK",-32.95
52352631,50847,"CHARGEBACK",-32.95
52352632,50885,"REBILL",32.95
52352633,50885,"REBILL",32.95
52352634,50885,"REBILL",32.95
52352635,50887,"REBILL",39.95
52352636,50887,"REBILL",39.95
52352637,50891,"REBILL",29.95
52352638,50891,"REBILL",29.95
52352639,50891,"REBILL",29.95
52352640,50906,"REBILL",19.95
52352641,50906,"REBILL",19.95
52352642,50907,"REBILL",32.95
52352643,50907,"REBILL",32.95
52352644,50907,"REBILL",32.95
52352645,50929,"REBILL",24.95
52352646,50929,"REBILL",24.95
52352647,50943,"REBILL",24.95
52352648,50949,"REBILL",29.95
52352649,50949,"REBILL",29.95
52352650,50949,"REBILL",29.95
52352651,50972,"REBILL",19.95
52352652,50972,"REBILL",19.95
52352653,50972,"REBILL",19.95
52352654,50972,"REBILL",19.95
52352655,50972,"REBILL",19.95
52352656,50972,"REBILL",19.95
52352657,50972,"REBILL",19.95
52352658,51013,"REBILL",24.95
52352659,51013,"REBILL",24.95
52352660,51013,"REBILL",24.95
52352661,51013,"REBILL",24.95
52352662,51013,"REBILL",24.95
52352663,51027,"CHARGEBACK",-39.95
52352664,51036,"REFUND",-24.95
52352665,51045,"REBILL",19.95
52352666,51045,"REBILL",19.95
52352667,51045,"REBILL",19.95
52352668,51052,"REBILL",29.95
52352669,51052,"REBILL",29.95
52352670,51052,"REBILL",29.95
52352671,51052,"REBILL",29.95
52352672,51056,"REBILL",24.95
52352673,51085,"REBILL",39.95
52352674,51085,"REBILL",39.95
52352675,51087,"REBILL",29.95
52352676,51087,"REBILL",29.95
52352677,51087,"REBILL",29.95
52352678,51087,"REBILL",29.95
52352679,51087,"REBILL",29.95
52352680,51087,"REBILL",29.95
52352681,51087,"REBILL",29.95
52352682,51116,"REFUND",-19.95
52352683,51124,"REBILL",24.95
52352684,51188,"REBILL",19.95
52352685,51195,"REBILL",19.95
52352686,51201,"REBILL",24.95
52352687,51201,"REBILL",24.95
52352688,51201,"REBILL",24.95
52352689,51201,"REBILL",24.95
52352690,51201,"REBILL",24.95
52352691,51231,"REBILL",19.95
52352692,51236,"REBILL",29.95
52352693,51242,"REBILL",39.95
52352694,51242,"REBILL",39.95
52352695,51264,"REBILL",24.95
52352696,51264,"REBILL",24.95
52352697,51264,"REBILL",24.95
52352698,51279,"REBILL",24.95
52352699,51279,"REBILL",24.95
52352700,51291,"REBILL",19.95
52352701,51291,"REBILL",19.95
52352702,51334,"REBILL",24.95
52352703,51334,"REBILL",24.95
52352704,51334,"REBILL",24.95
52352705,51337,"REBILL",39.95
52352706,51337,"REBILL",39.95
52352707,51337,"REBILL",39.95
52352708,51370,"REBILL",39.95
52352709,51370,"REBILL",39.95
52352710,51370,"REBILL",39.95
52352711,51370,"REBILL",39.95
52352712,51370,"REBILL",39.95
52352713,51370,"REBILL",39.95
52352714,51372,"REBILL",24.95
52352715,51372,"REBILL",24.95
52352716,51372,"REBILL",24.95
52352717,51390,"REBILL",19.95
52352718,51390,"REBILL",19.95
52352719,51390,"REBILL",19.95
52352720,51390,"REBILL",19.95
52352721,51390,"REBILL",19.95
52352722,51390,"REBILL",19.95
52352723,51392,"REBILL",19.95
52352724,51392,"REBILL",19.95
52352725,51392,"REBILL",19.95
52352726,51439,"REBILL",39.95
52352727,51451,"REFUND",-32.95
52352728,51451,"REFUND",-32.95
52352729,51451,"REFUND",-32.95
52352730,51466,"REFUND",-19.95
52352731,51515,"REBILL",24.95
52352732,51516,"REBILL",39.95
52352733,51516,"REBILL",39.95
52352734,51552,"REBILL",24.95
52352735,51552,"REBILL",24.95
52352736,51552,"REBILL",24.95
52352737,51559,"REBILL",24.95
52352738,51559,"REBILL",24.95
52352739,51559,"REBILL",24.95
52352740,51559,"REBILL",24.95
52352741,51594,"REBILL",19.95
52352742,51636,"REBILL",29.95
52352743,51636,"REBILL",29.95
52352744,51640,"REBILL",39.95
52352745,51654,"REBILL",39.95
52352746,51657,"REBILL",32.95
52352747,51657,"REBILL",32.95
52352748,51657,"REBILL",32.95
52352749,51657,"REBILL",32.95
52352750,51657,"REBILL",32.95
52352751,51657,"REBILL",32.95
52352752,51663,"REBILL",19.95
52352753,51663,"REBILL",19.95
52352754,51663,"REBILL",19.95
52352755,51663,"REBILL",19.95
52352756,51671,"REBILL",19.95
52352757,51671,"REBILL",19.95
52352758,51685,"REBILL",39.95
52352759,51687,"REBILL",24.95
52352760,51695,"REBILL",32.95
52352761,51695,"REBILL",32.95
52352762,51695,"REBILL",32.95
52352763,51695,"REBILL",32.95
52352764,51716,"REBILL",39.95
52352765,51716,"REBILL",39.95
52352766,51716,"REBILL",39.95
52352767,51771,"REBILL",29.95
52352768,51809,"REBILL",24.95
52352769,51809,"REBILL",24.95
52352770,51841,"REBILL",19.95
52352771,51841,"REBILL",19.95
52352772,51889,"REBILL",32.95
52352773,51889,"REBILL",32.95
52352774,51889,"REBILL",32.95
52352775,51889,"REBILL",32.95
52352776,51889,"REBILL",32.95
52352777,51889,"REBILL",32.95
52352778,51924,"REBILL",39.95
52352779,51930,"REBILL",29.95
52352780,51930,"REBILL",29.95
52352781,51935,"REBILL",24.95
52352782,51935,"REBILL",24.95
52352783,51935,"REBILL",24.95
52352784,51977,"REBILL",24.95
52352785,51985,"REBILL",39.95
52352786,51985,"REBILL",39.95
52352787,51985,"REBILL",39.95
52352788,51997,"REBILL",39.95
52352789,51997,"REBILL",39.95
52352790,51997,"REBILL",39.95
52352791,52014,"REBILL",29.95
52352792,52014,"REBILL",29.95
52352793,52014,"REBILL",29.95
52352794,52014,"REBILL",29.95
52352795,52014,"REBILL",29.95
52352796,52014,"REBILL",29.95
52352797,52024,"REBILL",39.95
52352798,52024,"REBILL",39.95
52352799,52052,"REBILL",32.95
52352800,52052,"REBILL",32.95
52352801,52052,"REBILL",32.95
52352802,52052,"REBILL",32.95
52352803,52052,"REBILL",32.95
52352804,52052,"REBILL",32.95
52352805,52052,"REBILL",32.95
52352806,52052,"REBILL",32.95
52352807,52052,"REBILL",32.95
52352808,52052,"REBILL",32.95
52352809,52052,"REBILL",32.95
52352810,52052,"REBILL",32.95
52352811,52052,"REBILL",32.95
52352812,52052,"REBILL",32.95
52352813,52052,"REBILL",32.95
52352814,52052,"REBILL",32.95
52352815,52060,"REBILL",32.95
52352816,52060,"REBILL",32.95
52352817,52075,"REBILL",19.95
52352818,52075,"REBILL",19.95
52352819,52087,"REBILL",24.95
52352820,52087,"REBILL",24.95
52352821,52105,"REBILL",39.95
52352822,52112,"REBILL",24.95
52352823,52112,"REBILL",24.95
52352824,52112,"REBILL",24.95
52352825,52112,"REBILL",24.95
52352826,52112,"REBILL",24.95
52352827,52130,"REBILL",24.95
52352828,52133,"REBILL",24.95
52352829,52149,"REBILL",39.95
52352830,52149,"REBILL",39.95
52352831,52149,"REBILL",39.95
52352832,52149,"REBILL",39.95
52352833,52149,"REBILL",39.95
52352834,52149,"REBILL",39.95
52352835,52149,"REBILL",39.95
52352836,52149,"REBILL",39.95
52352837,52154,"REBILL",32.95
52352838,52154,"REBILL",32.95
52352839,52154,"REBILL",32.95
52352840,52184,"REBILL",39.95
52352841,52184,"REBILL",39.95
52352842,52201,"REBILL",29.95
52352843,52229,"REBILL",24.95
52352844,52229,"REBILL",24.95
52352845,52229,"REBILL",24.95
52352846,52235,"REBILL",19.95
52352847,52235,"REBILL",19.95
52352848,52235,"REBILL",19.95
52352849,52235,"REBILL",19.95
52352850,52235,"REBILL",19.95
52352851,52235,"REBILL",19.95
52352852,52235,"REBILL",19.95
52352853,52235,"REBILL",19.95
52352854,52279,"REBILL",29.95
52352855,52279,"REBILL",29.95
52352856,52299,"REFUND",-29.95
52352857,52310,"REBILL",32.95
52352858,52310,"REBILL",32.95
52352859,52310,"REBILL",32.95
52352860,52352,"REBILL",29.95
52352861,52352,"REBILL",29.95
52352862,52370,"REBILL",39.95
52352863,52370,"REBILL",39.95
52352864,52370,"REBILL",39.95
52352865,52411,"REBILL",32.95
52352866,52414,"REBILL",24.95
52352867,52470,"REBILL",29.95
52352868,52470,"REBILL",29.95
52352869,52470,"REBILL",29.95
52352870,52470,"REBILL",29.95
52352871,52501,"REBILL",19.95
52352872,52501,"REBILL",19.95
52352873,52502,"REBILL",29.95
52352874,52512,"REBILL",24.95
52352875,52512,"REBILL",24.95
52352876,52512,"REBILL",24.95
52352877,52512,"REBILL",24.95
52352878,52512,"REBILL",24.95
52352879,52512,"REBILL",24.95
52352880,52512,"REBILL",24.95
52352881,52512,"REBILL",24.95
52352882,52512,"REBILL",24.95
52352883,52512,"REBILL",24.95
52352884,52512,"REBILL",24.95
52352885,52512,"REBILL",24.95
52352886,52512,"REBILL",24.95
52352887,52545,"REBILL",32.95
52352888,52545,"REBILL",32.95
52352889,52545,"REBILL",32.95
52352890,52545,"REBILL",32.95
52352891,52556,"REBILL",24.95
52352892,52559,"REFUND",-24.95
52352893,52594,"REBILL",24.95
52352894,52595,"REBILL",39.95
52352895,52595,"REBILL",39.95
52352896,52595,"REBILL",39.95
52352897,52595,"REBILL",39.95
52352898,52595,"REBILL",39.95
52352899,52601,"REBILL",29.95
52352900,52615,"REBILL",24.95
52352901,52615,"REBILL",24.95
52352902,52615,"REBILL",24.95
52352903,52615,"REBILL",24.95
52352904,52686,"REBILL",32.95
52352905,52686,"REBILL",32.95
52352906,52686,"REBILL",32.95
52352907,52686,"REBILL",32.95
52352908,52686,"REBILL",32.95
52352909,52686,"REBILL",32.95
52352910,52692,"REBILL",29.95
52352911,52692,"REBILL",29.95
52352912,52709,"REBILL",24.95
52352913,52717,"REBILL",29.95
52352914,52761,"REBILL",39.95
52352915,52761,"REBILL",39.95
52352916,52761,"REBILL",39.95
52352917,52761,"REBILL",39.95
52352918,52764,"REBILL",39.95
52352919,52797,"REBILL",29.95
52352920,52819,"REBILL",29.95
52352921,52819,"REBILL",29.95
52352922,52819,"REBILL",29.95
52352923,52819,"REBILL",29.95
52352924,52819,"REBILL",29.95
52352925,52819,"REBILL",29.95
52352926,52872,"REBILL",24.95
52352927,52872,"REBILL",24.95
52352928,52872,"REBILL",24.95
52352929,52893,"REBILL",24.95
52352930,52893,"REBILL",24.95
52352931,52964,"REBILL",19.95
52352932,52964,"REBILL",19.95
52352933,52964,"REBILL",19.95
52352934,52989,"REBILL",29.95
52352935,52989,"REBILL",29.95
52352936,52989,"REBILL",29.95
52352937,52989,"REBILL",29.95
52352938,53019,"REBILL",32.95
52352939,53059,"REBILL",39.95
52352940,53076,"REBILL",32.95
52352941,53117,"REBILL",24.95
52352942,53117,"REBILL",24.95
52352943,53117,"REBILL",24.95
52352944,53117,"REBILL",24.95
52352945,53117,"REBILL",24.95
52352946,53117,"REBILL",24.95
52352947,53117,"REBILL",24.95
52352948,53117,"REBILL",24.95
52352949,53117,"REBILL",24.95
52352950,53117,"REBILL",24.95
52352951,53118,"REBILL",29.95
52352952,53120,"REBILL",24.95
52352953,53123,"REBILL",29.95
52352954,53128,"REBILL",29.95
52352955,53128,"REBILL",29.95
52352956,53149,"REBILL",29.95
52352957,53149,"REBILL",29.95
52352958,53149,"REBILL",29.95
52352959,53157,"REBILL",24.95
52352960,53157,"REBILL",24.95
52352961,53162,"REBILL",24.95
52352962,53162,"REBILL",24.95
52352963,53176,"REFUND",-29.95
52352964,53231,"REBILL",24.95
52352965,53231,"REBILL",24.95
52352966,53231,"REBILL",24.95
52352967,53231,"REBILL",24.95
52352968,53231,"REBILL",24.95
52352969,53231,"REBILL",24.95
52352970,53231,"REBILL",24.95
52352971,53231,"REBILL",24.95
52352972,53275,"REBILL",24.95
52352973,53275,"REBILL",24.95
52352974,53275,"REBILL",24.95
52352975,53275,"REBILL",24.95
52352976,53305,"REBILL",24.95
52352977,53307,"REBILL",29.95
52352978,53307,"REBILL",29.95
52352979,53308,"REBILL",24.95
52352980,53309,"REBILL",24.95
52352981,53316,"REBILL",29.95
52352982,53316,"REBILL",29.95
52352983,53316,"REBILL",29.95
52352984,53330,"REBILL",24.95
52352985,53330,"REBILL",24.95
52352986,53330,"REBILL",24.95
52352987,53330,"REBILL",24.95
52352988,53330,"REBILL",24.95
52352989,53330,"REBILL",24.95
52352990,53330,"REBILL",24.95
52352991,53330,"REBILL",24.95
52352992,53330,"REBILL",24.95
52352993,53330,"REBILL",24.95
52352994,53330,"REBILL",24.95
52352995,53330,"REBILL",24.95
52352996,53356,"REBILL",39.95
52352997,53369,"REBILL",39.95
52352998,53369,"REBILL",39.95
52352999,53369,"REBILL",39.95
52353000,53369,"REBILL",39.95
52353001,53369,"REBILL",39.95
52353002,53374,"REBILL",39.95
52353003,53393,"REBILL",24.95
52353004,53393,"REBILL",24.95
52353005,53393,"REBILL",24.95
52353006,53423,"CHARGEBACK",-24.95
52353007,53439,"REBILL",24.95
52353008,53458,"REBILL",29.95
52353009,53525,"CHARGEBACK",-24.95
52353010,53525,"CHARGEBACK",-24.95
52353011,53525,"CHARGEBACK",-24.95
52353012,53547,"REBILL",29.95
52353013,53547,"REBILL",29.95
52353014,53547,"REBILL",29.95
52353015,53547,"REBILL",29.95
52353016,53547,"REBILL",29.95
52353017,53573,"REBILL",19.95
52353018,53588,"REBILL",39.95
52353019,53588,"REBILL",39.95
52353020,53612,"REBILL",39.95
52353021,53612,"REBILL",39.95
52353022,53612,"REBILL",39.95
52353023,53612,"REBILL",39.95
52353024,53619,"REBILL",39.95
52353025,53619,"REBILL",39.95
52353026,53619,"REBILL",39.95
52353027,53619,"REBILL",39.95
52353028,53637,"REBILL",24.95
52353029,53688,"REBILL",32.95
52353030,53688,"REBILL",32.95
52353031,53688,"REBILL",32.95
52353032,53688,"REBILL",32.95
52353033,53688,"REBILL",32.95
52353034,53688,"REBILL",32.95
52353035,53688,"REBILL",32.95
52353036,53688,"REBILL",32.95
52353037,53688,"REBILL",32.95
52353038,53688,"REBILL",32.95
52353039,53688,"REBILL",32.95
52353040,53688,"REBILL",32.95
52353041,53688,"REBILL",32.95
52353042,53688,"REBILL",32.95
52353043,53688,"REBILL",32.95
52353044,53704,"REBILL",24.95
52353045,53714,"REBILL",39.95
52353046,53721,"REBILL",39.95
52353047,53721,"REBILL",39.95
